source,source_system,source_module,record_id,record_number,record_type,record_subtype,record_category,record_status,opened_date,filed_date,issued_date,expiration_date,completed_date,closed_date,updated_date,event_date,event_date_type,first_observed_date,snapshot_date,last_observed_date,historical_reconstruction,temporal_evidence,description,work_description,address,street_number,street_name,city,state,postal_code,parcel_id,property_id,valuation,estimated_cost,owner_name,applicant_name,contractor_name,contractor_license,parent_record_number,related_record_numbers,latitude,longitude,source_url,retrieved_at,raw_source_file
City of Tampa,Accela Citizen Access,Building,acc-3eaac971c683082698c3,26TMP-062636,Residential Roof Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4103 W Vasconia St T 33629,4103,W Vasconia St T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-98eb21f1ee27d26bdc4b,26TMP-063023,Residential Utility Application,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,3101 W Sunset Dr T 33629,3101,W Sunset Dr T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-f9ef98abb96987fdae3f,26TMP-065418,Residential Roof Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1601 E 15th Ave T 33605,1601,E 15th Ave T 33605,,,33605,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-cea02762d778aa598cdc,26TMP-065538,Residential Permit Extension,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1610 E 28th Ave T 33605,1610,E 28th Ave T 33605,,,33605,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-fc85306a35a572345618,26TMP-065568,Commercial Building Alterations (Renovations),,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1630 W Snow Ave T 33606,1630,W Snow Ave T 33606,,,33606,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-a2f6a69ac463d72e3283,26TMP-065595,Tree Removal and Pruning Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1302 E Hillsborough Ave T 33604,1302,E Hillsborough Ave T 33604,,,33604,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-149ececc4c7dd80e3382,26TMP-065608,Residential Plumbing Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4800 W Neptune Way T 33609,4800,W Neptune Way T 33609,,,33609,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-a483dce01f0251f8a5c5,26TMP-065625,Residential Building Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1301 E New Orleans Ave T 33603,1301,E New Orleans Ave T 33603,,,33603,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-eae82162db2a87afd469,26TMP-065661,Commercial Miscellaneous Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,13036 N Dale Mabry Hwy H 33618,13036,N Dale Mabry Hwy H 33618,,,13036,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-a11f4f4f594acf3a3c7e,26TMP-065667,Residential Electrical Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,7213 N 41st St T 33604,7213,N 41st St T 33604,,,33604,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-ebd7db47e13a6c7b28e4,26TMP-065785,Residential Utility Application,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,12410 Joel Ct H 33612,12410,Joel Ct H 33612,,,12410,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-4c9b05c043ca4933691c,26TMP-065799,Commercial Utility Application,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4301 Har Paul Cir H 33614,4301,Har Paul Cir H 33614,,,33614,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-b49ec47ce88db7405518,26TMP-065805,Residential Demolition Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1006 W Peninsular St T 33603,1006,W Peninsular St T 33603,,,33603,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-a3eecf6edf29813cc448,26TMP-065821,Tree Removal and Pruning Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1006 W Peninsular St T 33603,1006,W Peninsular St T 33603,,,33603,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-4e259d021303c4adc7bf,26TMP-065824,Tree Removal and Pruning Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,5008 S Dale Mabry Hwy T 33611,5008,S Dale Mabry Hwy T 33611,,,33611,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-34b7aa2c596f4df5ab1a,26TMP-065840,Commercial Utility Application,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,7209 N Sterling Ave H 33614,7209,N Sterling Ave H 33614,,,33614,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-6e57469c693402f52799,26TMP-065863,Add Contractor License To a Record,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,,,,,,,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-fb0a3a5aa956c2b808d9,26TMP-065871,Residential Permit Extension,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4112 W Obispo St T 33629,4112,W Obispo St T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-3dfc13fa5724fa49ef3f,26TMP-065881,Residential Building Alterations (Renovations),,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,406 W North Bay St T 33603,406,W North Bay St T 33603,,,33603,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-43956469a7bfc17bcd45,26TMP-065896,Residential Miscellaneous Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4909 Stolls Ave H 33615,4909,Stolls Ave H 33615,,,33615,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-e7e70bd6bfdac3576646,26TMP-065927,Commercial Fire Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,2611 Bayshore Blvd 1 T 33629,2611,Bayshore Blvd 1 T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-af87953775974f54b8df,26TMP-065938,Residential Pool Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,631 Hudson Ave T 33606,631,Hudson Ave T 33606,,,33606,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-329ee58f1911bba32b46,26TMP-066006,Residential Roof Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1517 E 28th Ave T 33605,1517,E 28th Ave T 33605,,,33605,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-cdccb94e4831c4c2c73a,26TMP-066009,Tree Removal and Pruning Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1718 Alexander Rd S T 33603,1718,Alexander Rd S T 33603,,,33603,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-c9f3a799dcd8325ac5fa,26TMP-066043,Residential Building Alterations (Renovations),,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,441 Lucerne Ave T 33606,441,Lucerne Ave T 33606,,,33606,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-3d69a3423dcba0b41831,26TMP-066055,Residential Roof Trade Permit,,,,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,8703 N Linda Ct T 33604,8703,N Linda Ct T 33604,,,33604,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-8bf742f6b6ca3016b7ed,BDE-26-0445791,Residential Demolition Permit,,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,1410 S De Soto Ave T 33606,1410,S De Soto Ave T 33606,,,33606,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-87987719e5f6e373da09,BDE-26-0445792,Residential Demolition Permit,,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4204 W Obispo St T 33629,4204,W Obispo St T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-e4e9b90084bef008829d,BLD-25-0516558-REV1,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,164 Baltic Cir T 33606,164,Baltic Cir T 33606,,,33606,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-d77c4e012ce45a867182,BLD-25-0518432-SITE-REV1,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4009 W Angeles St T 33629,4009,W Angeles St T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-14a7412c55a3a29da28f,BLD-26-0519054-REV2,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,13565 Cypress Glen Ln T 33637,13565,Cypress Glen Ln T 33637,,,13565,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-1fec21a520098db08668,BLD-26-0519363-REV4,Building Plan Revision,,,Awaiting Client Reply,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,3405 W Lykes Ave T 33609,3405,W Lykes Ave T 33609,,,33609,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-0ea3df2c6842817e77c0,BLD-26-0519438-REV1,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,4614 N Hubert Ave T 33614,4614,N Hubert Ave T 33614,,,33614,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-49d38e91dec4675621f4,BLD-26-0521729-SITE-REV1,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,509 E Sparkman Ave T 33602,509,E Sparkman Ave T 33602,,,33602,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-b6042cd329ea870e515a,BLD-26-0522811-REV1,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,18022 Lanai Isle Dr T 33647,18022,Lanai Isle Dr T 33647,,,18022,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-bbdf145df18030eb0c85,BLD-26-0523269-REV1,Building Plan Revision,,,Awaiting Client Reply,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,9905 N 18th St T 33612,9905,N 18th St T 33612,,,33612,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-03b37e84822b35e2c20f,BLD-26-0523373-REV1,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,547 Suwanee Cir T 33606,547,Suwanee Cir T 33606,,,33606,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-6924d6320d6f8bf895b2,BLD-26-0524724-REV1,Building Plan Revision,,,In Process,2026-08-31,,,,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,3612 W Sevilla St T 33629,3612,W Sevilla St T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-346b6577fb5cf19a9c52,BLD-26-0527712,Commercial Miscellaneous Permit,,,In Process,2026-08-31,,,2027-03-06,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,330 N Trask St 1-2 T 33609,330,N Trask St 1-2 T 33609,,,33609,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-1f2bc7ae62e11d430af6,BLD-26-0527714,Residential Pool Permit,,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,10217 Thicket Point Way T 33647,10217,Thicket Point Way T 33647,,,10217,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-441b11c71ffc2ce1c446,BLD-26-0527715,Commercial Miscellaneous Permit,,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,3203 Bayshore Blvd 402 T 33629,3203,Bayshore Blvd 402 T 33629,,,33629,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-15ace1ca72d2f02fc0aa,BLD-26-0527716,Residential Miscellaneous Permit,,,Awaiting Client Reply,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,5606 N Branch Ave T 33604,5606,N Branch Ave T 33604,,,33604,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-81ebdbb2a2dde558c6b3,BLD-26-0527717,Commercial Building Alterations (Renovations),,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,5201 N Armenia Ave T 33603,5201,N Armenia Ave T 33603,,,33603,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-ec339834b410ff56f2b3,BLD-26-0527718,Residential Pool Permit,,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,2807 W Leila Ave T 33611,2807,W Leila Ave T 33611,,,33611,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-33c289c5045f307d81c3,BLD-26-0527719,Residential Miscellaneous Permit,,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,2806 Park Dr T 33619,2806,Park Dr T 33619,,,33619,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
City of Tampa,Accela Citizen Access,Building,acc-4ddf50a53d8567967575,BLD-26-0527720,Residential Miscellaneous Permit,,,In Process,2026-08-31,,,2027-02-27,,,,2026-08-31,application_opened,2026-09-01,2026-09-01,2026-09-01,0,prospective_snapshot,,,2902 W Bayshore Ct T 33611,2902,W Bayshore Ct T 33611,,,33611,,,,,,,,,,,,,,2026-09-01T04:00:03.052581+00:00,data/raw/accela/month-end-freezes/2026-09-01/building/day-freeze-2026-08-31/00004-search-export-1fa6dcef19a3.csv
